token_id,image_filename,metadata_filename,series,rarity,combination_fingerprint,image_sha256,metadata_sha256,approval_status,changed_in_1of1_update
1084,NRA_1084.png,NRA_1084.json,Lucky 8 Gas & Motel,Rare,2fd3ee5d06bc9b6dbd9e002ed0b3e920f0b28b34f53de49c5941ee0dbf2f98b9,1d5c01e1dbb405e183dd36c57a2dcaab7e03c879b1101f9e253ffe6d2bda2d7f,a2330e5c0cffee831b2ace7119e933479ba20c2f145cebe025d2270740343d61,approved,no
1085,NRA_1085.png,NRA_1085.json,Side B Records,Rare,07030a8c51f4fa7383d561a2ca161ed4f01fd31fad20432d3c5388c8199f86eb,8ee8a40ed6d65807cc6f662df761acec1fcbe520fe05902e19f491f195834299,83ac5a814b245663bc4ffb5611758eb15b8f1a21d77d2d3c09e9768288705373,approved,no
1086,NRA_1086.png,NRA_1086.json,Pine Hollow General Store,Rare,e46b033332037b78648bad50f1b4b5e187ef129b07a75b1c35869c558bd14f2e,bd171e9a9340c0cea914fbb2a09d905f419418d46e2ff1a4bef5f277e25be475,19534393ca41e94952d802e180b7c4471e3e43ba685896c1102d05d53ab55372,approved,no
1087,NRA_1087.png,NRA_1087.json,Pine Hollow General Store,Rare,c00e487cacca22b5f071377daa8a0d82d328e3564d7d9b0b2cc4cb987bce6833,88f41f02c851dc8e63089755d7b65cc358c537160094911c0252fbf33d524abe,62fa524c068b9e48610b7e5ff18a0f24f00353b5e6117a24bc3c82da3d935ae9,approved,no
1088,NRA_1088.png,NRA_1088.json,Side B Records,Legendary,d2b58525094e28ca9a4ed385cfec221f185bf624935e6273f6e4ac48fc227f25,38ca0c72f03d95e383cd3925c1af27fbbeb861a82bcaf26a6de930d53e817796,50a6dbbc35c20ec32c966543173fffc41b49b288258e17ccbde1f40e42975785,approved,no
1089,NRA_1089.png,NRA_1089.json,Side B Records,Legendary,a51abbf9d7a1fd0cab0a2318e147e83bdc44287f199088df55147726ce2354fa,49ce8bb57e76c315417c10a9dc6467b1222490382f502953275f88e756af0a14,896d4cb37eb2d7c71d66bb76cee16f8315e4c5095c29e35fd2215f82db3b5baf,approved,no
1090,NRA_1090.png,NRA_1090.json,Token Pawn,Legendary,852f2c695a1d849c44f84ea729331136eeb90e8a09a34ca58ffc40fc4cbaa620,42de12756739d721a3501a6d5c5b00be52c86b194bedf1a459abddb01b3b5e6f,4fef6a1a9a8e2b7908fe4940ee9d97ed409d84a71785a7de0716cfdc0d3d370b,approved,no
1091,NRA_1091.png,NRA_1091.json,Pine Hollow General Store,Legendary,3e61bc0501807c35d16bd1e441de9813986f4a864e1ecbdaf8174c4353ac4d33,19bf1faf9ac5179e47c843a4962ed8ee108578637409883295d44f6649ad3a83,b3b23e70176a05e07ab3a796d5395839d017b361a0c7f61b2446510d0577d69f,approved,no
1092,NRA_1092.png,NRA_1092.json,Sunset Mart,Legendary,aadfe89718fcf1a127693f1dfc0f497ad5a2c59bc5a710730f75bb3c5442d59d,932cb5666d9c84d729c60d43e5d5532e2dbdaca2db9fe1dfb38eae1a0757e275,fe2e48f214d7546606b1c8c745c22bb19a5f4d33053310c5018e1a64bcafb6aa,approved,no
1093,NRA_1093.png,NRA_1093.json,Side B Records,Legendary,ce6a2ebe6f70e285b355de2603c4b17281d68e824d63d8476cbd66b14101fdd7,90a6ebf36489a5018a014f5b3fd7099ac1aad53575823e88db2d9557c0a059a8,843d3c7c3a661e0852e0946371df4d3abae84158bacb3f451720dd15b46e3b0a,approved,no
1094,NRA_1094.png,NRA_1094.json,Token Pawn,Legendary,92d0a9b8a8bc1ecc202ed02b2d432b99a3637e14d628b7dd92011211de4cd180,4203a253f0713b89998ae90d026e615b3557e07e1bc4380b34a62418abfb666e,4a002bdb1bcc6a88a9c10d18c205c1cc2795a40c122620fab8d80458eaf383c7,approved,no
1095,NRA_1095.png,NRA_1095.json,Pine Hollow General Store,Legendary,865d432c0993fd3e77228558876a8a65421f27c34440eb117f68da22b783cc14,a11cb639458259a0d6091e4fed5f3c360a40b9c05b85ded197d6e825b4e80ae3,21f195a64e00e7207a5a7a63fc8a0d017c3370a2218a4bec2e43891ac508b677,approved,no
1096,NRA_1096.png,NRA_1096.json,Pine Hollow General Store,Legendary,476f9b67ef6fd570785a1205f12ce1572d8d722fb0e0a6b40b3e85f0394ff969,8d56d40f6a176d97060fcaccbcdbbaead5e24459e5384e093d7fb11dda52eff9,44b388aa4fa4444817a4cb46cdd551dd1e8688cf1c3be5b5db26773203c2e766,approved,no
1097,NRA_1097.png,NRA_1097.json,Side B Records,Legendary,9ab2e66806763c60c624f28770afb23cfce35e6af52491224483a23e22045cfd,952b07f4a5cacfdbba90dbe0369118786d319f5d57b1a35f1e9f5211190afb47,3bad5514806d8dc0d9d08e15fd9e013ed438e7b6bfe94c76919935044af6dc59,approved,no
1098,NRA_1098.png,NRA_1098.json,Side B Records,Legendary,089cd84e806bf6f8dc178168c56148edf37fff0507f52cdac853ee6e756ac592,f87d7f6f4ef0278213d759220d02c0b1cc31c76242bedc24613fd33d6a151e30,9850c131369ff826500e3fbdc0f6abbfc56a0c58b0c0ed3305a0ffea80493b7b,approved,no
1099,NRA_1099.png,NRA_1099.json,Side B Records,Legendary,d04c2505d686eeb980a81f678e75e1af9066c4ce4dce168b73396c02e5f2a015,8d9d4dbd9dfe44e48dd8ab4549066e00fbc5257a58e1e7080e15037d4268e2e3,05262e5a2e66bd6f057e4d585a9f162638b3eba3fccc5eaeeb09c304565f7a8e,approved,no
1100,NRA_1100.png,NRA_1100.json,Token Pawn,Legendary,a4c0a25a472053f22cfa5a9651da4cf9c196a52532a3a17c90e3f2bfa885903f,08b2b72c26d892f171a82d3dafd99f7defded64d383d6f0ba40c625ee54e95ba,9752ff4c30075637c6ce3c222e145ba69ead310ebe4ca1d99b3b1f6d90281b8f,approved,no
1101,NRA_1101.png,NRA_1101.json,Side B Records,Legendary,fa533136bd0f779782efda8abde76989eda5a3d0e244311d42531ddc2a38f239,a938c4018b99e92995e7f3ae8106b5e060ffecdd471537ef7ed4718443d3ab8a,00dbdf2648b415776205d33db10900726ee83870d73167c96a05631888be8773,approved,no
1102,NRA_1102.png,NRA_1102.json,Pine Hollow General Store,Legendary,587942fefca8548d0a0a3b055b58554ab64615581f1d02c24f3935dcdb643c28,f13a9dc1d2e9b2beada2654408d156144e4b7a2c5d1670bd63dae02b502b662d,746fb8fe280a41a84848e1e0af770ebcee47bb2357a5abea548c39bd491df5fa,approved,no
1103,NRA_1103.png,NRA_1103.json,Side B Records,Legendary,3aba489b479e9362484fc8e2e956498788e7fb1ffb1892c01f6f364844cc7b2c,416669b11019804ee6d74d0636029eb890883bd5b5309a6d87febb2c282dcc8e,0dbe4d7a0a91ea356ba0e4ea64a3d38926651f16695a80d9a8603ccac96a2da4,approved,no
1104,NRA_1104.png,NRA_1104.json,Sunset Mart,Legendary,0032d2161d35423664d2ae198c35ec260031a19007650e3ce053d6f7841c449e,6ec1cedf0e15d1a89ffb72b8bfb9aedfc64cb236b6c403018018ae3ed37ceafa,2be2fbe865c4d1fc6e0159f4427ee8e30517f54b82bf1ad8d337274f7d62a142,approved,no
1105,NRA_1105.png,NRA_1105.json,Pine Hollow General Store,Legendary,dd3c393c4d28c00efd792d6fdbbfff6c63e4ab3d10ff0482ef6e523140fba7a2,be4451a2ee0117d8e8f5a8722acb1b0075800bc37f8a36aa37e1bf736399aba4,3d0b79252e3578e9a7f808661631b444c6ff4f9f6f57487d1d967b2bf5681a81,approved,no
1106,NRA_1106.png,NRA_1106.json,Side B Records,Legendary,55d1f49501ae547552ef5da9c1d614a38d64f60e9fc14c252228ac2cca88ad7a,23eae6cb46105f9d636ada180d27bf543197c0500f3b707079500ce593a09e0e,1d8426af40e29d0e5cdebdf533cf22b34235b1619a7de99b889ac2a6be2192fb,approved,no
1107,NRA_1107.png,NRA_1107.json,Side B Records,Legendary,090b0601fe6eb5bec58993a43632a77d6d42b47557ab09ffb7764af071ee8280,5dd49afdac62fd4d8a2e7d9ea1485d4aaf96a63c0c58f05217061438bbe9632f,6704f807a036483bbac6e20bbdb7497444d4cc538d490a851a3b899945811f92,approved,no
1108,NRA_1108.png,NRA_1108.json,Side B Records,Ultra Rare,08e7f1ed9b05a15ce9306c62dcd34d45d1e8098e17a0c5082b616f040306ffc3,ef7eef7e33e1ea4d149fe8d5fb22adcb454c470e44f4b3b9217eed593cc15526,73394942cb7e31053deb7d6456b5f1fe216205768a5c147c902f18e3379f66d5,approved,no
1109,NRA_1109.png,NRA_1109.json,Side B Records,Ultra Rare,5719295281dab1ba7d7238eef68b760dca6f25f282ebd7101b93dfdbd24996ef,e45594eca276a66e88a67fdbb0f71a4b4468e66bc81636683aaf6862984d748d,287bb0cbf7de34046c100963c3572606f4dd2505770a2f707486a373c68e2492,approved,no
1110,NRA_1110.png,NRA_1110.json,Token Pawn,Ultra Rare,a5ca61c90142a58f990f7e8ecdc7be3881f43d68a916d38acca607812ba31331,59a9098006c240574eb520322ce6a90478bc2bc3c948614bd1c4f73eb3e55ef8,a0d32615b24af3e0c6bee05e8b5c3344fcc947ac7a5f43371296304f611a6bbb,approved,no
1111,NRA_1111.png,NRA_1111.json,Side B Records,Ultra Rare,79a1a9725794aa2235626bc73c9debc7ce26fad18d5516294ea30250e61d4075,290d0b7c5ce3930669a3bf41f98f58c7c29db15fc47c6a6bf382707ee5634513,f633780293717e09cd816ba3c2b9f380df25ea948ec15cd8e08fedc1c51fa045,approved,no
1112,NRA_1112.png,NRA_1112.json,Side B Records,Ultra Rare,28c1abbb7d50fb08d9f9bbb4678e25a17d408d84399753ab9ec2d21563c73d5d,4ef6e5ff34118edde519275068bae8a8bbe06982823d6ecd2eb7f65b3da87ac3,3ff08b5d158882818049d8e61596af2a78b017df2fc8b62a915ae1fa65496fb6,approved,no
1113,NRA_1113.png,NRA_1113.json,Midnight Diner,Common,28e9466f5cb49c62ebf908c73994862651053c61a9a270ce8add3ae012b1cb16,512e8ea97b2a84b192f09bcd70a46293743022abca104bac54b9080ad0dbc722,727bc0250e9a3a9059f826db46195aea2dae619bbbab1099a1edd81fc43fe4b0,approved,no
1114,NRA_1114.png,NRA_1114.json,Midnight Diner,Common,95dc044139b6ce176ba9efa6e328b6b667fc825b72f95b6964f8223184dff782,1f98c7193290ae285671d484ccdd3915b766e43f4542f7843972d00498e783d9,eaab923225c78505b3e9967725c52d0b19fc7120b6e288bf38e4452c9e111c0f,approved,no
1115,NRA_1115.png,NRA_1115.json,Midnight Diner,Common,36a7c3cbabcf4eb15ff5996a7a72c70306c8f08420d144d3f19476d1ee1c5a60,87b8ff758050d817387133ea92f13cd20ad42e437e2e19e70c3d0d5ba8963db2,d93d906a731cfed2ec2debd7718736dfeccf1821554394e5f94c34c348ea5e12,approved,no
1116,NRA_1116.png,NRA_1116.json,Midnight Diner,Common,325f8b4fa9347b27009ed2d9539214bec600bbe15d805d97f017c4a591749696,ed713ab6ea259cd85c5dc5651437a800773b8d82f9ad28b2e05911eadf0b0b99,7150b3fad9a4cd7de483f57a9ccc676568a1d142bd0514bb0d9443fab34130e9,approved,no
1117,NRA_1117.png,NRA_1117.json,Midnight Diner,Common,cc291971f724b68596d712abe6f8ca4b90315b0ca53822f96e81adbc942b1e2f,545aa13f679ea1f8e0c9f0be5df607731b0d732ceb1ab0def804a65b55222f76,d289d845c6789bf35c464937d394987a4f38f26ccb68338fa41062838ede083c,approved,no
1118,NRA_1118.png,NRA_1118.json,Midnight Diner,Common,c659a89bed27804c7574a434d69e576ae3f2b99f7496e22bd050b93016a186ec,358ca8b8737b9f1da63c5b242614f320bddbb982701b124d3583111bf1a256b8,6f935084444b1ea165aed047e829b0cfdb1785fd0275600f0efebd7488a3dbca,approved,no
1119,NRA_1119.png,NRA_1119.json,Night Owl Video,Common,e358890414c33bc264c28fceb1d8b454a5825ce0dde073cbac11e1b114f42331,4a0e32665177571ab47e61b3c2d401bdd36e4f775554f6fb1c92a718d15301f3,9d44f9a997247e605a9e95011b8489d0f504cf406da4adc6993d408d474caab9,approved,no
1120,NRA_1120.png,NRA_1120.json,Token Pawn,Common,e943b91a624793db33663d162c65daf957ae3ac659ca514e7bfbf88879ef972f,18366b356d282a8c06e0fdc975921f88716bf70eca6a88b7c533f01d6228f80e,ec9b5bb748145111eadd40614af6b93cd39cd7f4e62be4abff771434a1b215d9,approved,no
1121,NRA_1121.png,NRA_1121.json,Night Owl Video,Common,8826d25697e181f8d7e1057cace7cad711e29976bc85cf77c639463e70c86e2f,a96b5dc48bc0bb01cebb1ce3e802186fc181a55fb528839986c3e4645dddbdf5,8c25c7c6e8648bfa9bb5135a17f899bb85ade60cc02b4bffd5f3d1bbe67fc863,approved,no
1122,NRA_1122.png,NRA_1122.json,Side B Records,Common,676d6bfb60264815287bae5f74fe0453fed2d0440a8954040f4da4dd9476a9ff,e80e4a63d8ed8df92f025a9e1589814b0fe8778e845a8b236bf4c08f0c9aba9d,c5d13438fbed391f5757c7c5fc1854a97e570e1f4579c229502b0d6b90a533cb,approved,no
1123,NRA_1123.png,NRA_1123.json,Side B Records,Common,99b30d790ab1f8006a3856f29aa062312b9354bd498f4a1fec92cb3385cdc25a,ad7effcb9c469065469d00ba0f3bf9e22ef2b882a9f00faddb062e942658eb59,bd167997732d66e3c2e800afe3120a5b091d9d6b179c499445da51711782e296,approved,no
1124,NRA_1124.png,NRA_1124.json,Midnight Diner,Common,6168a297314d2778638e18c2eff4ede817292cf6d1f6b2b057a66d5056c67fb9,d970a6e546835a9d9186dd1a843c7d2bdce3042a9e5a144e03a63f6378952ac5,ec57fdaa9175694e75320d76a7850cf9fb87c9e0dfd374416fe3923941e0e29e,approved,no
1125,NRA_1125.png,NRA_1125.json,Night Owl Video,Common,a25cadc6e8f2c88086c4edc014e79cd722e36764d0101be0ac05d2a156cd3558,6b183013c74d88004b7f2562e5e209d66d5f325c0958c7efbe082d18407fbf0b,f7ace6e62b832fc080412395b87dbb00970e35ccfe370420d143eb18b46cdc8c,approved,no
1126,NRA_1126.png,NRA_1126.json,Midnight Diner,Common,0f656ae05ecd80431e539803b0d7c54c2329859f5f2084f6ed912122f7eef1fa,d669a1e0a606f4ba8247be560a86e65bf5f039dfa19973c7b24787b1794a38f6,32109fb923650fb609690c2433e976f75c450c83beeaebc92283ce259486c42b,approved,no
1127,NRA_1127.png,NRA_1127.json,Midnight Diner,Common,79f98e0b3e32dd01f087d750f950d58b40f1afd2ed13502f692f8a019b79f547,3fc961e63897c3ff656f899f654c3daaca2333200e0f53880abb0f4c217ea32c,4ca4085b517ea69355fb2a9b7c50754daa132c2c1ee532976fedf49bb43e22e0,approved,no
1128,NRA_1128.png,NRA_1128.json,Midnight Diner,Common,0ec7adfda757d588f2043b7b9e2dfd348cf83e3d84f3e81659f30892319d935a,9895846cfd8013138952c1e3859081c11ce0e045e26f451fac66f4f531f9587d,9f5a2a652366def8cf4e7bff1ab5055be9e7ea6bde1d5cda5c3da1c9b56dec11,approved,no
1129,NRA_1129.png,NRA_1129.json,Midnight Diner,Common,9ee4ecb33a0bc5b623c8ca210a7496dc47bbe60b23739483dfb405388fb31ca0,671e64dee2d06d393665a186cf1e0018ae587f88aac9d178b33bdcce9d46b6f9,3cac6ae240024ca07e93a8ef9bb923472f8bc341955446aa1a8832fe212406cb,approved,no
1130,NRA_1130.png,NRA_1130.json,Midnight Diner,Common,a57110a386e1bdd9dc041349d4c79a25dd4bb029467c1fd33540d022fec53588,c4b4cad9427c2d35db1d846e512f7dd1a98f26fba30bc5cb92c91946abd46f61,c0885186f0b18e443f48b1a2d980e92ed74a36face0a78a19dd050714b366309,approved,no
1131,NRA_1131.png,NRA_1131.json,Midnight Diner,Common,81f525445568b262631e9333486ee3a5772b5af74f0f765d0d399b5056e91c22,efb6b2a625464113559e1dcca96ad9b74a241079638fbd31c59ca1354a6f6f7b,399a1dff3b544e34a28c3a73f9f3bb73ada60d120be1fd0028fb0722bbd8f9d3,approved,no
1132,NRA_1132.png,NRA_1132.json,Night Owl Video,Common,a4027e18cf9a9af745a38cebaa2375cc89c7b84886fa761a72c9a1ea17e47178,90bd511f13a63999e1161185517a8dd0b6227e31927dc5f737e44d7dc0ac4aef,491f9ebeb071e41f46badd84da598427bf4165972431c7d48c339b13e5b99630,approved,no
1133,NRA_1133.png,NRA_1133.json,Token Pawn,Common,4954aee5ecea08d6edd6fd6af672656c20268f73cd951f2d0803541331f589ca,e8785efe69aad927ca6430ad7aa80a5c732dcadedd4e4645cb714b737f02c076,b057baaebcbc81143c485f3f2be3ee9dabe5972e76f0b282213175e39083097d,approved,no
1134,NRA_1134.png,NRA_1134.json,Night Owl Video,Common,cc965c7841266c92f19369174fa1e3a4fc528ebf69326a4a86013d49ca1a9f68,5999c728069b77628cb6e205058f68b467eaf66831673237d5cb035aeed1add7,dafedc40a277b63bb4b9bd0185c46a8db1da8814f941154f0ca253da91bcd5c5,approved,no
1135,NRA_1135.png,NRA_1135.json,Midnight Diner,Common,ed159c224842ed237cdc8eaf25fd7e798dc936b46cfe83e8b57cf48aedc0788f,62e50aeb238e8245950e856f9a532ee0880d923378a8bb1b9674660539a57dd6,eab0e0b0990360e05446061d9fdbd47797273cee5ca989c6a1cb66266abf4126,approved,no
1136,NRA_1136.png,NRA_1136.json,Midnight Diner,Common,f5eb7171594725d30fb6cdc53341af2fe126caf70508f09d1aaf9fcad820ff72,5c0fa6526b70178d68488b9d16f203e207a95bba530a61d3e163d42c1af86a27,aa63ba604788ba6cfe76f9be4f07ca278efe0649589748f9f2ad66fdb04c1bcf,approved,no
1137,NRA_1137.png,NRA_1137.json,Token Pawn,Common,97f5c0a298a15a3c1edcadf02ef5fe0fc46b860c812c09747face3f9551dc01e,8c79f9fb950e36b7836450e94623c09b2eef7506fac7a482d36ad275becd12a8,c9c71b5f66146eec54bd5d77eee767fc5debe388a47deb507291fad13c190781,approved,no
1138,NRA_1138.png,NRA_1138.json,Midnight Diner,Common,79bfc9ceded7e9d8745bfb5ed5f3b48e612764dd08947af8dcac75214a4bca88,5f3288fef1451f48552e89fb8fa96419396d236ce31feacbd61655dbfa987f09,bba0cdfa8d4c99e730981e0775ecbbc58cebf1f4f810c5403dca892f12093131,approved,no
1139,NRA_1139.png,NRA_1139.json,Token Pawn,Common,85e5d6c0a955e8345bc2a3899a707db8b98c3c88c7ff53e35acd65fb654c863c,5b39885b0741dfea905f4b094d5a7932e93c38477a5adc51a8c9eb002cf637e1,f7f8ff7eb84a5a8a26b8c84c70b85b1538738334ddf6c027ce6705529d608d55,approved,no
1140,NRA_1140.png,NRA_1140.json,Night Owl Video,Common,3256bb5bd9f565255e00a374e32f1c89df578c0d2a2453d05732a950edf26539,1ba949a2f2f05e146d991867400af124762bf1104cd54fc4b56706a17b70d1b5,95653da3fcdcbf0547b69c3f1140017863156e51b348a05a3616271fc8cb970b,approved,no
1141,NRA_1141.png,NRA_1141.json,Midnight Diner,Common,804e91a91a6ffeeb1a01882e6972ba99416397017f0a6f5184b4a243484d4135,72dc04d9a2c382649e4308ba1a18d56bb08f863704b71ff5a2bb5a0f42d50bbb,26736f1e749e1d78c32ee3c61e203438319fb3b582f53daf3b78fca4f75c1f1d,approved,no
1142,NRA_1142.png,NRA_1142.json,Night Owl Video,Common,4a3156c2ac3bf4cd98ac87d5f33a0d41650031274fadf76bc0c8c1aea56a4689,bc874b02c0e8b435cbb3fca6564e531060f5c6596574fc766272fe5642a1bdba,d83c422ff2024ef9bb0a09f59d4fc2bf9914260d200ab86f27f8ab7bc5067f21,approved,no
1143,NRA_1143.png,NRA_1143.json,Night Owl Video,Common,02072174c7c4afe5c5b332813164b6fe0350a04d0b5ff11562cfd236fd45b375,cc32f2a8e6a28b8518328080d4d1ba2a046a64f1f9b09f42ba52a8a1180ed3fd,12aa614c16a40f888e9c941ba900cf3472c15ea8deaa3b91a455fae29e6eb7d3,approved,no
1144,NRA_1144.png,NRA_1144.json,Night Owl Video,Common,57a1b03e686d0d82d34fbc10d166addf694fbb61c53ae65f9494f2b1193576fd,1e7449efe5a9793818684615eef05a71d6a91ab2dbd450b92e2daa8073f0d972,8ce9b40b8515d41f4f8abd9488a59dfef800a894ee9a30d1dbd77d0707c7ade0,approved,no
1145,NRA_1145.png,NRA_1145.json,Night Owl Video,Common,c6f6e00c96e043aacf807d04786d478e2cc349b0d497646f2c70fb1d47c1f3ea,3888573f99231469683963c3a4c57a6f459bacfa17b50e3d24ba18b1c2b44e39,66d55624756b5c0dc87e5bf30815771c6bbe28c654ebf306b5967f3b2fde8e95,approved,no
1146,NRA_1146.png,NRA_1146.json,Token Pawn,Common,f253b5c28a887acc533f32d3fac251520b7eef367a1996aaf99d098d3faf55f9,58d30bc6507250034b7f97e9ddd3c7bbdd34a9bc5fef0ea9aefe34e5046b523b,4d387e779bfbf0a1b51d870584ef00535077ca98f4be8c2c3e00bf4c796174da,approved,no
1147,NRA_1147.png,NRA_1147.json,Midnight Diner,Common,c21233e4e507e14578dc5677f0d973f42f8e6d91673127cdacc9dedb4a86b81b,688e6f52726fa8a903359423afa4834514e5e526e945d5b09096ee98abaf9ba9,5a08679c3b901b1eb06b2bb4e88c9094f34d8ade30f7e0ccb203c84175cc10b6,approved,no
1148,NRA_1148.png,NRA_1148.json,Midnight Diner,Common,62ab4832ea62a5cfc04f961ef50bebc9da339c8f9d7397c22a076b314055d392,df0e88c1b912d5a167578be3d17288d1cb52b5f0cf20482ef6279a1cd3710ed7,33eaf12b87bce97c65551262cb2372f5ae440fca669b619cd1ae3190081f04f4,approved,no
1149,NRA_1149.png,NRA_1149.json,Midnight Diner,Common,998ff1f31ac7e352f721fe679b869c2fdb4a7346bfeaac704fcc919981f2794b,3b4ffc1a0d790bfa7d7af2dc48ceecb457640ed2a37e095b2ee30e6813d5f026,df355cd8f6bd7843461e0db19a7cc865df7bd1626cde290bd890932b0d227242,approved,no
1150,NRA_1150.png,NRA_1150.json,Side B Records,Common,0437c141111051beb630f7923d06f77b7b1a96698cb667fae6b65cdd2f8ea59d,8f037e089757fb7df64d30c368bc413f6f61c0fd6668932f6d3f8ee95b3c06f2,ce10b8d714fb2a1cfb8373bfc864f17b436623e2359065b553f49721ab73a413,approved,no
1151,NRA_1151.png,NRA_1151.json,Midnight Diner,Common,2f108166716195d07283c37fe81a6c3eef093831c6d9c153f5990895e99fc3bc,f677ae4d7f0bd76b8277561cb7bd04ea709fb333e78645e06290253d2b2ba13b,cfbdb3cd42defb68ae26fe37e21c26d51b8586b88d5b685474313c24f1b3a068,approved,no
1152,NRA_1152.png,NRA_1152.json,Midnight Diner,Common,b6bb2f836f2af9398943bb42d70eb45ea19058b1c74c9792a4b8c2734b9fe119,0272ccc5e34f92090d552d699d5aaadc5ae91a04d4193d61108e3c04d27b9547,a3f5fdc08bc6bed1ff7a5ee3e27f99ef0783b4d8d37f91afe16b3d7d8a232dc8,approved,no
1153,NRA_1153.png,NRA_1153.json,Lucky 8 Gas & Motel,Common,5a174e7ccbd5bcead15384b6fadf161a26594ee9fcc78a25b6b840f5f52fe112,1549db84767ac4598fce0714f0400b1e1dcedc7e9e9b74bed173e2e741d515aa,ad45f442c52fa179e5744529e7ff7aff362c1c08e657c1c5b65946b785cba619,approved,no
1154,NRA_1154.png,NRA_1154.json,Midnight Diner,Common,f2f31d8a945ac40983e925e3a4aea4fd88f7e692866cbbdbaf707d9d1b67748a,5474416fa863930269be9d59bb53e81c0db18af69cf2c7299ac70674e19dd9bf,25b5923272cbfcef5d04d8b05034bd42fd306513cdb83a8cffe02db589465f95,approved,no
1155,NRA_1155.png,NRA_1155.json,Token Pawn,Common,eeb3214324aec1898ac9c3892a87c896837dbcb60e1094dd7d74b61d7e94cac0,5aa7f9b35cf2fe37f36ab516a2cada1313108892538a84938c19cc074dde19d7,d1e060bfa3b969de529d7fe5740fe1c04b88afb1b0664e2ea5ec1a24c6bbe466,approved,no
1156,NRA_1156.png,NRA_1156.json,Midnight Diner,Common,6de4d96ec5cf1a085312e8881701ec4135b6b52cf8c5d3a7a9bb05f1e8249057,2af87b82534bbac4c54bbe106ffbf43eb96df85098c2dceeabfbeb02c0515f94,15bf559a248dc1a8191c129569d76c05d1d2a63a41ee9bc7f3142abe232df81f,approved,no
1157,NRA_1157.png,NRA_1157.json,Midnight Diner,Common,af6ae94583ca4e2a6cb9905e0a690ece738dde65dc843e3fc29d3865ff52d0b2,038da9d3025f7024cb673905cfc0a7cba5347e519cdd8bf9909898d20ff56610,31ddde14c79e488e7b4ff839bf40f4a12569b73db32ffad417650aa30c18a510,approved,no
1158,NRA_1158.png,NRA_1158.json,Midnight Diner,Common,1b9cca529a3a41db2c95c06103592104503641a8e6ee7a5fbfad58596a948f6e,8de633e7e906d761912ec194690b86e7208f1905e887c0631368dc3c72ac9304,08057160e3e9d360d24da20c1ae82e3e6c1766dade874651ac716cdefb266817,approved,no
1159,NRA_1159.png,NRA_1159.json,Midnight Diner,Common,fa5ead40c04178b4bcdc1af3985a71eaf7f2ab3b6716165de3b5ef7a283fa99b,43ba517f873243f31d6954b02836304abc633423585be78ca45b2d8fd0765d51,ffd0caf635ca7434adc2fb28358ed025b767adb3237fd0d7f75c433d9c615119,approved,no
1160,NRA_1160.png,NRA_1160.json,Midnight Diner,Common,6a8b5db0c8d5f829a63dd9e4e3c1c6451aa8aa0f279ede6e83f330113c8a50b6,6d218dc4f612427d91b8dff53c2d1ec09f481cdeb7e3ec319d873850d7049f76,0fab31f7dd2cf317009581190717a2a4ddd01bfe8fcdaad458ffac47b8cc0260,approved,no
1161,NRA_1161.png,NRA_1161.json,Midnight Diner,Common,5a4dc4b197e98a3ac5dc1edc55aac4c8ba8f144fa2e8d2cbefd5f8e5dc79b82c,1a31519d5e2147582e57e1c12b22a92d082057c890603e62755308510c23b971,9ec7d07db0a1e8070e57defe0af91059c6b566f772a9398c2b7f7487ad3217a2,approved,no
1162,NRA_1162.png,NRA_1162.json,Midnight Diner,Common,ce08159956f207345e1dd70a3bc5d58b77f104a066a10cfb565c5fc4106543e8,e9b24f6be9798d158d83285ece1b1326662e92302508cf209b57cf5d1175a1f9,bfb8ac041488564367334170046180201366fefd99da0fceb7f8dfda9eb36b62,approved,no
1163,NRA_1163.png,NRA_1163.json,Side B Records,Common,ac5fe26317f8f3ad928c39b34d7895091ff2c6aa95e78808e8515ff7ccb89138,73ba9aef6beba62769dbc21238cbb119b9745fb510eab7d2d5c5736e29715709,f27c59ec053d4fb62dd5444413e9ac47b9d5697b8964397a90181dd3dc0d32af,approved,no
1164,NRA_1164.png,NRA_1164.json,Token Pawn,Common,7e41dd3157f36b9da1e2977491ce24315b973f5a973bd9fe2d2286337296be51,c0da107e6f254678e507b29541fdcb883596e9a9d3ab943ee3cd35e772b667c2,984f644eddec1e02165fa9aab0d79338250867de7fa4b8836b91b24646848353,approved,no
1165,NRA_1165.png,NRA_1165.json,Midnight Diner,Common,4c4fc524c9f9ca1f8eec1854d5f8fd194ac49a156b11a873b891025ec9112e3a,f1b3e715458500e86807266963aac1161ab10341d236d5fd6f0f4522bddf189e,80ae9f90d5ef75119486c2da8391a0e5f46a1b3a88fdd1d0348ae49b198df9ca,approved,no
1166,NRA_1166.png,NRA_1166.json,Midnight Diner,Common,1d88507031eb158361dda31bb5ad59fc9d55a096854c11726469e0fe2832792d,9281ba0b3104b380ed97aefff8713bf0282de787d711b95bf0949ffe50f5970c,df8862893f727443429877d1a7f75fa656725926aed9404282c0a6e2b8a1adad,approved,no
1167,NRA_1167.png,NRA_1167.json,Side B Records,Common,df6d872e1cbf9141035f12c7bf086bb147edf48b3ee90b0d6c93fd719a417a71,51797c7c4ad7ec75e1b9a6afca222611e35c5b185168882790178084a192c052,69a5125b919b89343994455c03a0577ab037e9050470b9420a70349d5673b4b0,approved,no
